YISHUN ST 22 278-3,99,760278,1985,3,63,3992.1,"Yishun, Sembawang",HDB,1.43831415037996,103.838226869973,46666.988877116346,28546.217521985876,7.5,-9.6,3605.8,0,0,0,2
YISHUN AVE 11 427-3,99,760427,1988,3,66,3790.2,"Yishun, Sembawang",HDB,1.42206906919869,103.848091765572,44870.694218955025,29644.040560323563,-3.2,-11.1,3173.1,0,0,1,1
YISHUN AVE 11 439-3,99,760439,1988,3,66,3961.0,"Yishun, Sembawang",HDB,1.42199326349606,103.84614699943,44862.31071389655,29427.616455712054,0.3,-11.1,3125.0,0,0,1,1
YISHUN ST 61 647-3,99,760647,1987,3,65,3994.3,"Yishun, Sembawang",HDB,1.42256413262012,103.837273860608,44925.43096178328,28440.16519626911,27.7,15.6,4618.5,0,0,1,2
YISHUN RING RD 110-3,99,760110,1986,3,64,3988.1,"Yishun, Sembawang",HDB,1.43376160343539,103.829006129834,46163.590992098136,27520.089711867327,5.0,-5.2,3779.8,0,0,1,2
YISHUN AVE 11 425-3,99,760425,1988,3,66,3937.5,"Yishun, Sembawang",HDB,1.42242242128482,103.848326515766,44909.76628136387,29670.164584742837,18.9,-4.5,3761.9,0,0,1,1
YISHUN ST 72 762-3,99,760762,1985,3,63,4071.4,"Yishun, Sembawang",HDB,1.42568741187326,103.834007618825,45270.787082062074,28076.68003685395,-14.3,-20.3,3280.8,0,0,1,2
YISHUN ST 71 726-3,99,760726,1985,3,63,4360.1,"Yishun, Sembawang",HDB,1.4265362136527,103.830668784342,45364.643468568385,27705.117079060925,-6.5,-12.5,3390.9,0,0,1,2
YISHUN RING RD 137-3,99,760137,1984,3,62,3585.9,"Yishun, Sembawang",HDB,1.43198319567794,103.830253382367,45966.94338270587,27658.889786366173,9.5,-1.3,3626.4,0,0,1,2
YISHUN AVE 6 403-3,99,760403,1988,3,66,3108.2,"Yishun, Sembawang",HDB,1.42693726397598,103.848553174584,45408.99502403627,29695.385109661594,-16.6,-17.1,2870.2,0,0,1,1
YISHUN CTRL 320-3,99,760320,1987,3,65,3663.5,"Yishun, Sembawang",HDB,1.42944311134142,103.841407442602,45686.07498754907,28900.169901004712,2.9,-2.3,3552.4,0,0,1,2
YISHUN AVE 3 766-3,99,760766,1985,3,63,4152.4,"Yishun, Sembawang",HDB,1.42470239952977,103.833949786818,45161.869377124436,28070.244216015548,-14.9,-19.2,3355.8,0,0,1,2
YISHUN RING RD 366-3,99,760366,1988,3,66,3762.0,"Yishun, Sembawang",HDB,1.42883924514402,103.845809916163,45619.30469324139,29390.099895260904,2.1,-2.3,3354.1,0,0,1,2
YISHUN ST 72 752-3,99,760752,1984,3,62,4139.2,"Yishun, Sembawang",HDB,1.42723761189081,103.834050197556,45442.20039449951,28081.418368649993,-1.4,-5.7,4018.3,0,0,1,2
YISHUN RING RD 308-3,99,760308,1988,3,66,3588.0,"Yishun, Sembawang",HDB,1.43122983753347,103.840559963761,45883.6418658751,28805.857527308075,13.2,-1.5,3745.4,0,0,1,2
YISHUN AVE 6 283-3,99,760283,1985,3,63,3524.0,"Yishun, Sembawang",HDB,1.43949686296867,103.839281992379,46797.7675727546,28663.636111177013,8.8,-6.1,3307.7,0,0,0,2
YISHUN RING RD 367-3,99,760367,1988,3,66,4249.6,"Yishun, Sembawang",HDB,1.42959195293203,103.845121446389,45702.53492896818,29313.483032361575,-1.5,-8.2,3409.9,0,0,1,2
YISHUN ST 81 821-3,99,760821,1987,3,65,3961.5,"Yishun, Sembawang",HDB,1.41331790928069,103.834143924976,43903.02986684984,28091.849381778928,-2.0,-4.1,3868.9,0,0,0,1
YISHUN AVE 5 733-3,99,760733,1984,3,62,3575.8,"Yishun, Sembawang",HDB,1.42965421082045,103.830889934491,45709.41587077953,27729.728188517172,7.5,8.2,3865.0,0,0,1,2
YISHUN RING RD 331-3,99,760331,1988,3,66,3385.0,"Yishun, Sembawang",HDB,1.43061313479548,103.843053582925,45815.45100428691,29083.360213441025,4.9,2.1,3456.3,0,0,1,2
YISHUN ST 11 155-3,99,760155,1985,3,63,3471.1,"Yishun, Sembawang",HDB,1.43188685735306,103.834255994974,45956.29056583952,28104.32036613116,11.3,11.3,3865.0,0,0,1,2
YISHUN AVE 2 788-3,99,760788,1987,3,65,3537.2,"Yishun, Sembawang",HDB,1.42106482793412,103.833978496863,44759.64504260736,28073.43933468593,27.6,35.4,4851.2,0,0,0,2
YISHUN AVE 4 858-3,99,760858,1988,3,66,3700.8,"Yishun, Sembawang",HDB,1.41767034348633,103.838515102268,44384.30070558461,28578.29849741661,-10.7,-4.4,3606.6,0,0,0,2
YISHUN ST 20 299-3,99,760299,2000,3,78,4303.6,"Yishun, Sembawang",HDB,1.43630990957305,103.834570962093,46445.36945472627,28139.371205769574,-0.5,-1.8,4302.4,0,0,1,3
YISHUN ST 81 880-3,99,760880,1988,3,66,3791.3,"Yishun, Sembawang",HDB,1.41385922680394,103.836344222471,43962.886227244715,28336.711286150232,-17.8,-25.0,3009.6,0,0,0,1
YISHUN ST 11 154-3,99,760154,1985,3,63,4013.8,"Yishun, Sembawang",HDB,1.43151402272613,103.834321462185,45915.064391565116,28111.60590001868,-1.4,-5.1,3785.1,0,0,1,2
YISHUN ST 61 604-4,99,760604,1992,4,70,4335.0,"Yishun, Sembawang",HDB,1.42171348124465,103.83554529409,44831.36996370776,28247.801051339073,-11.5,-6.5,4054.9,0,0,0,2
ANG MO KIO AVE 8 510-1,99,560510,1980,1,58,5568.2,"Bishan, Ang Mo Kio",HDB,1.37340092645024,103.849073244454,39489.217940006325,29753.300929114146,-8.8,-19.0,4511.4,0,0,3,9
ANG MO KIO AVE 10 468-2,99,560468,1979,2,57,4089.6,"Bishan, Ang Mo Kio",HDB,1.36487674599293,103.856287317569,38546.66387692505,30556.14778617606,9.6,-1.8,4014.9,0,6,4,9
ANG MO KIO AVE 3 565-2,99,560565,1979,2,57,4392.2,"Bishan, Ang Mo Kio",HDB,1.3695393440628,103.858385596097,39062.23260899626,30789.655897512817,2.9,-13.5,3995.1,0,0,3,7
ANG MO KIO AVE 5 180-2,99,560180,1981,2,59,4696.1,"Bishan, Ang Mo Kio",HDB,1.37667706463381,103.838361037555,39851.4714648743,28561.163004860024,-0.1,-12.9,3952.2,0,0,2,8
ANG MO KIO AVE 10 403-2,99,560403,1979,2,57,5273.1,"Bishan, Ang Mo Kio",HDB,1.36126901451359,103.854642365822,38147.737602443915,30373.087716798076,-0.0,-15.8,4074.6,0,9,3,9
ANG MO KIO AVE 10 456-2,99,560456,1979,2,57,4920.0,"Bishan, Ang Mo Kio",HDB,1.36716071992678,103.858658520644,38799.2167549222,30820.03187736239,-7.6,-16.5,4002.8,0,6,4,7
ANG MO KIO AVE 8 509-2,99,560509,1980,2,58,5194.0,"Bishan, Ang Mo Kio",HDB,1.37400086510075,103.850139806283,39555.55691554627,29871.9957074034,-4.5,-12.6,4537.3,0,0,3,9
ANG MO KIO AVE 5 179-3,99,560179,1981,3,59,4445.1,"Bishan, Ang Mo Kio",HDB,1.37690418077298,103.836218103538,39876.58441748196,28322.68104654703,-7.9,-12.6,3970.7,0,0,3,7
ANG MO KIO AVE 4 256-3,99,560256,1977,3,55,4081.6,"Bishan, Ang Mo Kio",HDB,1.3706151759595,103.83596769452,39181.178218007,28294.814403649558,-8.8,-4.4,3903.1,0,0,4,7
ANG MO KIO AVE 3 231-3,99,560231,1977,3,55,4198.4,"Bishan, Ang Mo Kio",HDB,1.36856103572356,103.837525234344,38954.04209236802,28468.15006591723,-7.1,-11.9,3742.8,0,0,3,9
ANG MO KIO AVE 10 472-3,99,560472,1979,3,57,4728.3,"Bishan, Ang Mo Kio",HDB,1.36314392666998,103.858118593427,38355.05954924485,30759.949021675606,-9.9,-21.3,3750.0,0,13,4,7
ANG MO KIO AVE 10 546-3,99,560546,1980,3,58,4891.3,"Bishan, Ang Mo Kio",HDB,1.37365123866689,103.857022220393,39516.90348962062,30637.92415984448,-5.7,-17.5,4043.5,0,0,2,9
ANG MO KIO AVE 10 473-3,99,560473,1984,3,62,5054.9,"Bishan, Ang Mo Kio",HDB,1.36305380914637,103.856846002568,38345.093391854025,30618.32476269109,-7.4,-26.1,3736.3,0,10,3,8
ANG MO KIO AVE 6 633-3,99,560633,1984,3,62,5021.5,"Bishan, Ang Mo Kio",HDB,1.38120447407275,103.842513754208,40352.0907792549,29023.30683878852,-11.3,-19.4,3956.0,0,0,2,8
ANG MO KIO AVE 4 111-3,99,560111,1978,3,56,4294.9,"Bishan, Ang Mo Kio",HDB,1.37085148985913,103.837298157413,39207.308810495444,28442.87872102869,-9.9,-6.9,4226.5,0,0,4,8
ANG MO KIO AVE 10 401-3,99,560401,1979,3,57,5025.2,"Bishan, Ang Mo Kio",HDB,1.36101765642803,103.855387562453,38119.944450147144,30456.019631293573,-17.5,-20.5,3907.6,0,10,3,9
ANG MO KIO ST 52 596C-3,99,563596,2002,3,80,5673.8,"Bishan, Ang Mo Kio",HDB,1.37193571932412,103.85014325987,39327.20359320965,29872.381654432043,-0.1,12.1,6915.4,0,0,4,9
BISHAN ST 12 105-2,99,570105,1985,2,63,5631.4,"Bishan, Ang Mo Kio",HDB,1.34589493632505,103.847365252767,36447.7445298548,29563.240087039812,-13.5,-8.0,5179.7,0,3,2,7
SIN MING RD 25-3,99,570025,1974,3,52,4356.1,"Bishan, Ang Mo Kio",HDB,1.35533984280909,103.837458614817,37492.10995039038,28460.738617200885,-4.1,-6.7,4034.1,0,0,1,4
BISHAN ST 12 108-3,99,570108,1985,3,63,5932.7,"Bishan, Ang Mo Kio",HDB,1.34671498920223,103.847398357544,36538.42180949452,29566.9237611865,0.0,-5.3,5618.0,0,3,2,9
SIN MING AVE 402-3,99,570402,1985,3,63,5500.0,"Bishan, Ang Mo Kio",HDB,1.36276886630643,103.832758890176,38313.573100578746,27937.713246257783,-1.1,4.5,5811.1,0,0,2,7
SHUNFU RD 312-3,99,570312,1985,3,63,5611.6,"Bishan, Ang Mo Kio",HDB,1.35120461586182,103.838716846527,37034.85793718761,28600.76642166356,-0.4,2.8,5818.2,0,0,1,6
SIN MING AVE 450-3,99,570450,1989,3,67,5378.7,"Bishan, Ang Mo Kio",HDB,1.3583555384447,103.830397807509,37825.569996369464,27674.95197623863,-9.5,-6.4,5200.0,0,0,0,4
BISHAN ST 13 179-3,99,570179,1987,3,65,6446.3,"Bishan, Ang Mo Kio",HDB,1.34860831209991,103.851843334947,36747.7790965902,30061.599048954693,8.6,6.0,6903.3,0,19,1,9
BT BATOK WEST AVE 8 175-2,99,650175,1984,2,62,4019.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34554897953938,103.741598629749,36409.6778185274,17792.5741246493,-1.0,-4.2,3992.6,0,0,1,3
BT BATOK WEST AVE 4 417-2,99,650417,1986,2,64,3835.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3629029334905,103.746483437421,38328.57179454963,18336.26889633175,-0.7,-8.7,3538.8,0,0,1,1
BT BATOK ST 34 341-2,99,650341,1986,2,64,3955.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36280451951487,103.749157203985,38317.67910391077,18633.827541988976,19.8,6.3,4150.7,0,0,0,1
BT BATOK ST 21 216-3,99,650216,1985,3,63,3367.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3471050066434,103.753638622774,36581.68843935828,19132.500049859867,2.0,4.1,3844.3,0,0,0,2
BT BATOK ST 33 329-3,99,650329,1986,3,64,4047.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36312633682463,103.747418527269,38353.27089301476,18440.33437096069,19.5,15.8,4170.6,0,0,0,1
BT BATOK ST 33 321-3,99,650321,1985,3,63,4172.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36131699323376,103.747741215309,38153.201397257326,18476.238677026726,-1.1,-5.9,3748.7,0,0,1,1
BT BATOK ST 21 219-3,99,650219,1984,3,62,3999.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34720729813155,103.754999726682,36592.99440904709,19283.976355974082,0.2,-3.6,3854.9,0,0,0,2
BT BATOK EAST AVE 5 250-3,99,650250,1985,3,63,4059.2,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.35105549277865,103.757080302123,37018.501149053314,19515.534906442157,10.2,-9.6,3524.3,0,0,0,1
BT BATOK ST 52 536-3,99,650536,1986,3,64,4009.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.35551876314657,103.751164489972,37512.04877278789,18857.18764586229,-1.5,-13.1,3398.1,0,0,0,1
BT BATOK WEST AVE 6 112-3,99,650112,1984,3,62,4206.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34817353357762,103.745025213312,36699.87386795842,18173.92617208997,-2.0,-13.2,3637.7,0,0,2,3
BT BATOK WEST AVE 6 107-3,99,650107,1984,3,62,4341.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34781088479752,103.746608758355,36659.76763934853,18350.15590779581,6.0,-8.6,3966.3,0,0,1,3
BT BATOK ST 24 290G-3,99,656290,1997,3,75,4813.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34337777770123,103.757174736965,36169.53756823914,19526.017919966176,-11.2,-19.6,3699.7,0,0,0,0
BT BATOK ST 33 325-3,99,650325,1986,3,64,3171.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36260161093367,103.747424940339,38295.24928698795,18441.046001627707,-4.6,-23.8,3047.1,0,0,0,1
BT BATOK WEST AVE 5 387-3,99,650387,2004,3,82,4788.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36486521722221,103.752452457233,38545.528222175795,19000.558428014687,3.7,-7.8,4631.4,0,0,0,1
BT BATOK WEST AVE 6 111-3,99,650111,1984,3,62,4772.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.34840644346952,103.745994934101,36725.62399188916,18281.846365409896,-6.1,-16.3,3964.6,0,0,1,3
BT BATOK ST 31 354-4,99,650354,1987,4,65,4121.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.36138748741686,103.749729241965,38160.988532233,18697.48326072437,-4.8,-8.6,3773.8,0,0,0,1
TELOK BLANGAH DR 45-1,99,100045,1975,1,53,5977.8,"Telok Blangah, Harbourfront",HDB,1.27175707090153,103.809560438327,28249.96848113576,25355.902875847885,-3.3,-21.7,4803.2,0,0,2,8
PENDING RD 116-2,99,670116,1987,2,65,3931.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37717208956785,103.768616764303,39906.3059732896,20799.492000304872,2.2,3.6,4027.4,0,0,1,2
PETIR RD 137-2,99,670137,1989,2,67,3876.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37499058666436,103.769509869284,39665.083642583166,20898.877076241755,7.5,5.1,4114.2,0,0,1,2
PETIR RD 150-2,99,670150,1988,2,66,4006.8,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37704616042499,103.766883474367,39892.38666588493,20606.59789341187,9.1,-10.6,3698.6,0,0,1,2
PENDING RD 230-2,99,670230,1988,2,66,3972.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37616661185419,103.772207125572,39795.11474929151,21199.051904852156,3.6,-0.3,3958.9,0,0,1,2
BT PANJANG RING RD 240-3,99,670240,1988,3,66,3789.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37934514194061,103.771222864624,40146.58348888219,21089.524965873767,2.3,-1.7,3722.2,0,0,1,2
PETIR RD 217-3,99,670217,1987,3,65,3809.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37490882252027,103.773547827473,39656.030942673475,21348.251997971238,5.7,-8.5,3535.7,0,0,1,2
PENDING RD 223-3,99,670223,1987,3,65,3203.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37573517510314,103.773609219643,39747.40468861714,21355.086478452467,11.0,12.6,3551.4,0,0,1,2
BT PANJANG RING RD 449-3,99,670449,1997,3,75,3539.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38417096583005,103.772386971275,40680.19554114304,21219.089188957492,12.2,15.7,3925.7,0,0,1,2
JELAPANG RD 519-3,99,670519,1998,3,76,3492.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38774050396781,103.766289444489,41074.91553445727,20540.523096824494,16.6,15.0,3944.2,0,0,1,2
GANGSA RD 146-3,99,670146,1988,3,66,3335.4,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37552838581549,103.766185188925,39724.560926750346,20528.88263555023,0.3,5.3,3483.6,0,0,1,2
PETIR RD 214-3,99,670214,1988,3,66,3427.2,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37494110084207,103.774856358424,39659.59651115554,21493.875505225784,0.0,31.3,4368.9,0,0,1,1
SEGAR RD 477-3,99,670477,2002,3,80,3831.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38923939664189,103.773064815385,41240.63528781981,21294.538888080264,2.6,1.0,3587.0,0,0,0,2
GANGSA RD 108-3,99,670108,1986,3,64,3582.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37759685167022,103.767227214144,39953.278282127125,20644.853567740323,-9.3,-7.9,3301.0,0,0,1,2
SENJA RD 618-3,99,670618,2002,3,80,4341.2,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38526615646954,103.761287937355,40801.33088743945,19983.911342020838,12.9,5.2,4411.1,0,0,1,2
BT PANJANG RING RD 539-3,99,670539,1999,3,77,4050.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38294179147406,103.763248348163,40544.307670388145,20202.072495949153,16.6,10.9,4731.4,0,0,1,2
BANGKIT RD 274-3,99,670274,1987,3,65,3431.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3771561924743,103.774822991849,39904.53030202361,21490.168222013286,2.9,-2.3,3538.5,0,0,1,2
JELAPANG RD 504-3,99,670504,1997,3,75,3944.2,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3847322385941,103.766932853057,40742.274570384085,20612.116866725966,-0.7,1.5,3767.0,0,0,1,2
JELEBU RD 185-3,99,670185,2003,3,81,6157.4,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37935525582195,103.762296482155,40147.72961635509,20096.129982387993,3.0,-0.3,6088.5,0,0,1,2
JELEBU RD 181-3,99,670181,2003,3,81,5704.8,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37925788735518,103.762997101416,40136.960782302296,20174.099854467386,6.2,16.9,6374.7,0,0,1,2
SENJA LINK 650-3,99,670650,2001,3,79,3918.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38691070954116,103.763310183378,40983.17061222636,20208.966937300724,-5.4,3.2,4240.9,0,0,1,2
JELAPANG RD 511-3,99,670511,1998,3,76,3640.4,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38781353239945,103.768439867751,41082.98398007371,20779.83775756462,12.3,11.0,3980.9,0,0,1,2
JELAPANG RD 534-3,99,670534,1999,3,77,3658.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38442024544601,103.764216360638,40707.78456615439,20309.80481580593,3.2,27.2,4652.8,0,0,1,2
JELAPANG RD 536-3,99,670536,1999,3,77,3923.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38422183055836,103.763766919593,40685.84630128951,20259.787093819297,7.6,14.6,4541.7,0,0,1,2
JELAPANG RD 530-3,99,670530,1998,3,76,4172.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38471539193083,103.765271283331,40740.41699395777,20427.20524429092,2.3,-7.0,3544.6,0,0,1,2
SENJA RD 605-3,99,670605,1999,3,77,4214.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38080486799859,103.761856783214,40308.02195702153,20047.20178672287,19.2,23.8,5678.5,0,0,1,2
SEGAR RD 479-4,99,670479,2002,4,80,3437.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38965198363955,103.772710941574,41286.25809860417,21255.158485750217,6.5,3.4,3515.6,0,0,0,2
SEGAR RD 483-4,99,670483,2002,4,80,3566.4,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38879725090532,103.772126026054,41191.74771177373,21190.062525463494,0.0,-1.0,3593.8,0,0,0,2
GANGSA RD 147-4,99,670147,1988,4,66,4069.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37602076586396,103.765490044154,39779.00803524256,20451.523117467445,0.0,9.1,4487.5,0,0,1,2
JELAPANG RD 542-4,99,670542,1999,4,77,4608.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3829589517577,103.763951611228,40546.202869917615,20280.336845125286,-0.8,11.4,5119.5,0,0,1,2
TOH YI DR 17-3,99,590017,1988,3,66,6406.2,"Upper Bukit Timah, Clementi Park, Ulu Pandan",HDB,1.33976904024065,103.772556110778,35770.453658100625,21237.788476911046,8.2,2.7,6770.5,0,0,1,1
SELEGIE RD 10-2,99,180010,1973,2,51,7107.1,"Middle Road, Golden Mile",HDB,1.30370879401395,103.850537238747,31783.019402228616,29916.27958364346,-7.0,-17.2,5660.7,0,8,3,7
QUEEN ST 271-2,99,180271,1978,2,56,7716.0,"Middle Road, Golden Mile",HDB,1.30093267323151,103.853991004773,31476.053134274545,30300.65473675997,-2.5,-6.9,7038.9,0,19,3,8
TECK WHYE AVE 10-2,99,680010,1978,2,56,3960.2,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38047055057828,103.755211075265,40271.07806681599,19307.616498773765,13.9,-0.6,4014.9,0,0,1,2
TECK WHYE LANE 26-2,99,680026,1978,2,56,3815.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37762112372221,103.755740001262,39956.0007056551,19366.469082074487,-0.2,-9.6,3452.7,0,0,0,2
TECK WHYE LANE 110-2,99,680110,1989,2,67,3890.4,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37823695284901,103.752208325828,40024.10911725893,18973.439585935652,-3.8,-8.0,3589.0,0,0,0,1
TECK WHYE LANE 16-2,99,680016,1978,2,56,4350.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37842710387364,103.754911815576,40045.12499558625,19274.305190376035,-4.0,-14.6,3624.3,0,0,0,2
CHOA CHU KANG CRES 685C-3,99,683685,2002,3,80,3751.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.4034942817058,103.748677231954,42816.95322760208,18580.572719548494,2.7,-0.7,3804.7,0,0,0,0
CHOA CHU KANG ST 53 705-3,99,680705,1995,3,73,2941.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.39036325274643,103.746124351793,41364.99928967068,18296.417887352298,-1.9,2.6,3018.3,0,0,0,1
CHOA CHU KANG AVE 3 279-3,99,680279,1992,3,70,3132.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38069462181095,103.743434411582,40295.901052137495,17997.02176311807,8.9,-0.2,3125.0,0,0,0,0
CHOA CHU KANG AVE 5 485D-3,99,684485,1999,3,77,3514.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37519914641013,103.738966077649,39688.2577492241,17499.72784077646,4.4,-3.1,3478.2,0,0,0,0
TECK WHYE LANE 111-3,99,680111,1989,3,67,3339.8,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37787904560638,103.752103670331,39984.533910154794,18961.791376075285,-6.1,-12.8,2912.6,0,0,0,1
CHOA CHU KANG AVE 3 288-3,99,680288,1990,3,68,3446.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37893861533693,103.741023148247,40101.74080511216,17728.670692709347,3.3,-1.4,3310.7,0,0,0,0
CHOA CHU KANG CRES 678-3,99,680678,1999,3,77,3545.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.40171070184602,103.744092652395,42619.75271294883,18070.363630196334,-3.1,-8.8,3163.1,0,0,0,0
TECK WHYE LANE 117-3,99,680117,1988,3,66,3584.9,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.3795891559942,103.751272002099,40173.632593603455,18869.243504776146,12.7,-2.3,3301.9,0,0,0,1
CHOA CHU KANG AVE 4 431-3,99,680431,1993,3,71,3363.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38403775540863,103.741773099201,40665.57531803971,17812.15266718045,7.1,6.0,3730.8,0,0,0,0
CHOA CHU KANG AVE 4 416-3,99,680416,1993,3,71,4086.5,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38334049587444,103.742083284398,40588.47447008162,17846.669398100777,-8.5,-8.0,3572.6,0,0,0,0
CHOA CHU KANG AVE 4 462-3,99,680462,1999,3,77,3580.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37751332977505,103.735227415835,39944.165530538194,17083.67091663879,3.8,-1.0,3252.4,0,0,0,0
CHOA CHU KANG AVE 3 412-3,99,680412,1992,3,70,3528.7,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38180972459046,103.742381573149,40419.2080657273,17879.858696209507,-0.1,-4.8,3301.9,0,0,0,0
CHOA CHU KANG ST 62 613-3,99,680613,1996,3,74,3611.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.40063924818019,103.744405825635,42501.27531937621,18105.211099310633,-2.5,-8.3,3303.3,0,0,0,0
CHOA CHU KANG ST 62 625-3,99,680625,1997,3,75,4425.0,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.39863065232743,103.746034051085,42279.167886284704,18286.402483939768,-2.2,-4.4,4044.2,0,0,0,0
TECK WHYE LANE 12-3,99,680012,1978,3,56,3336.1,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37946433280774,103.755671539991,40159.81383644205,19358.856835482955,-7.8,-11.9,2979.0,0,0,0,2
CHOA CHU KANG AVE 5 484D-3,99,684484,1999,3,77,3107.8,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37534797754277,103.737317097286,39704.722079504565,17316.21711138336,2.7,3.4,3413.4,0,0,0,0
CHOA CHU KANG AVE 5 484-3,99,680484,1999,3,77,3022.6,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.37647656461683,103.737135249373,39829.516492082985,17295.984689633362,13.2,9.6,3695.0,0,0,0,0
TECK WHYE AVE 7-3,99,680007,1983,3,61,3293.3,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HDB,1.38147444864872,103.754521535437,40382.086653798804,19230.88301333254,-5.9,-6.1,3138.9,0,0,1,1
