quarter,type,district,district_display,project,flat_type,median_rent
2018Q4,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.56
2019Q3,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.53
2020Q1,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.34
2019Q2,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.71
2019Q4,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.2
2020Q3,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.15
2020Q2,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.14
2020Q4,Condo,4,"Telok Blangah, Harbourfront",CARIBBEAN AT KEPPEL BAY,-,4.11
2018Q1,Condo,28,Seletar,SERENITY PARK,-,1.98
2018Q3,Condo,28,Seletar,SERENITY PARK,-,1.83
2018Q2,Condo,28,Seletar,SERENITY PARK,-,2.42
2018Q4,Condo,28,Seletar,SERENITY PARK,-,1.87
2019Q4,Condo,28,Seletar,SERENITY PARK,-,2
2020Q2,Condo,28,Seletar,SERENITY PARK,-,2.27
2020Q1,Condo,28,Seletar,SERENITY PARK,-,2.09
2020Q3,Condo,28,Seletar,SERENITY PARK,-,2.11
2019Q2,Condo,28,Seletar,SERENITY PARK,-,2.05
2020Q4,Condo,28,Seletar,SERENITY PARK,-,2.06
2018Q1,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.61
2018Q3,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.8
2018Q2,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.94
2018Q4,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.56
2019Q4,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.72
2020Q2,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.75
2019Q1,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.55
2019Q3,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.8
2020Q1,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.72
2020Q3,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.75
2019Q2,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.69
2020Q4,Condo,13,"Macpherson, Braddell",SENNETT RESIDENCE,-,3.52
2018Q4,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2018Q1,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2018Q3,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.26
2018Q2,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3
2019Q4,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.12
2020Q2,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.22
2019Q1,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.01
2019Q3,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.28
2020Q3,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2020Q1,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2019Q2,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2020Q4,Condo,20,"Bishan, Ang Mo Kio",THOMSON THREE,-,3.14
2018Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",ASTOR GREEN,-,2.62
2019Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",ASTOR GREEN,-,2.6
2020Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",ASTOR GREEN,-,2.44
2018Q1,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.57
2018Q3,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.44
2018Q2,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.28
2018Q4,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.36
2020Q2,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.28
2020Q3,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.44
2019Q1,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.31
2019Q3,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.83
2020Q1,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.53
2019Q2,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.34
2019Q4,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.44
2020Q4,Condo,18,"Tampines, Pasir Ris",MY MANHATTAN,-,3.25
2019Q4,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.75
2020Q2,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.82
2019Q1,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.46
2020Q3,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.59
2019Q3,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.76
2020Q1,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.76
2019Q2,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.65
2020Q4,Condo,13,"Macpherson, Braddell",THE POIZ RESIDENCES,-,4.65
2019Q3,Condo,14,"Geylang, Eunos",KEMBANGAN SUITES,-,3.91
2020Q1,Condo,14,"Geylang, Eunos",KEMBANGAN SUITES,-,3.89
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",LAGUNA GREEN,-,2.34
2019Q1,Condo,8,Little India,KENTISH GREEN,-,2.71
2018Q2,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.31
2018Q4,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.13
2018Q1,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,3.97
2018Q3,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.11
2019Q4,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.13
2020Q2,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.4
2020Q3,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,3.91
2019Q1,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.08
2019Q3,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.05
2020Q1,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,3.98
2019Q2,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.17
2020Q4,Condo,14,"Geylang, Eunos",WATERBANK AT DAKOTA,-,4.1
2018Q4,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.22
2018Q1,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.11
2018Q3,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.41
2018Q2,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.27
2019Q4,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.22
2020Q2,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.35
2019Q1,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.13
2019Q3,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.32
2020Q1,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.21
2020Q3,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.41
2019Q2,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.41
2020Q4,Condo,18,"Tampines, Pasir Ris",THE SANTORINI,-,3.32
2019Q3,Condo,14,"Geylang, Eunos",D'WEAVE,-,3.86
2020Q3,Condo,14,"Geylang, Eunos",D'WEAVE,-,3.95
2020Q2,Condo,14,"Geylang, Eunos",D'WEAVE,-,3.91
2020Q4,Condo,14,"Geylang, Eunos",D'WEAVE,-,3.83
2020Q1,Condo,9,"Orchard, Cairnhill, River Valley",PARC MACKENZIE,-,3.14
2018Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,2.2
2018Q4,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,2.54
2019Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,2.29
2020Q3,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,1.81
2019Q2,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,2.23
2020Q4,Condo,21,"Upper Bukit Timah, Clementi Park, Ulu Pandan",SHERWOOD TOWER,-,1.92
2020Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",THE ORANGE GROVE,-,3.36
2018Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.47
2018Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.3
2018Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.38
2018Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.38
2019Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.51
2020Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.5
2019Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.51
2020Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.5
2019Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.51
2020Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.54
2019Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.2
2020Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",THE PROMENADE@PELIKAT,-,3.47
2018Q3,Condo,14,"Geylang, Eunos",REZI 26,-,3.84
2018Q2,Condo,14,"Geylang, Eunos",REZI 26,-,3.59
2018Q4,Condo,14,"Geylang, Eunos",REZI 26,-,3.85
2020Q2,Condo,14,"Geylang, Eunos",REZI 26,-,3.72
2019Q1,Condo,14,"Geylang, Eunos",REZI 26,-,3.63
2019Q3,Condo,14,"Geylang, Eunos",REZI 26,-,3.92
2020Q1,Condo,14,"Geylang, Eunos",REZI 26,-,3.53
2020Q3,Condo,14,"Geylang, Eunos",REZI 26,-,3.87
2019Q2,Condo,14,"Geylang, Eunos",REZI 26,-,3.66
2019Q4,Condo,14,"Geylang, Eunos",REZI 26,-,3.32
2020Q4,Condo,14,"Geylang, Eunos",REZI 26,-,3.53
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",LUCIDA,-,3.51
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ROBIN SUITES,-,5.2
2020Q1,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ROBIN SUITES,-,5.4
2020Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",ROBIN SUITES,-,5.19
2018Q3,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.32
2018Q2,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.39
2020Q2,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.29
2019Q1,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.24
2019Q3,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.29
2020Q3,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.34
2020Q4,Condo,18,"Tampines, Pasir Ris",THE TROPICA,-,2.24
2018Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.52
2018Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.83
2018Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.58
2018Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.74
2019Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.64
2020Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.52
2020Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.57
2019Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.63
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.62
2020Q1,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.73
2019Q2,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.64
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",URBAN VISTA,-,3.57
2018Q1,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.77
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.55
2018Q2,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.69
2018Q4,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.27
2020Q2,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,4.63
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.38
2019Q2,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,5.89
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",NEWTON SUITES,-,4.95
2018Q1,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.41
2018Q3,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.14
2018Q2,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.22
2018Q4,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.16
2019Q1,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.12
2019Q3,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.32
2020Q1,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.25
2019Q2,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.08
2019Q4,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.12
2020Q3,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.12
2020Q2,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.07
2020Q4,Condo,4,"Telok Blangah, Harbourfront",HARBOURLIGHTS,-,3.23
2018Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.32
2018Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.16
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.43
2018Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.33
2019Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,2.92
2019Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.43
2020Q3,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.07
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.07
2019Q2,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,3.35
2020Q4,Condo,15,"Katong, Joo Chiat, Amber Road",THE BELVEDERE,-,2.98
2020Q2,Condo,14,"Geylang, Eunos",LE REGAL,-,4.05
2020Q3,Condo,14,"Geylang, Eunos",LE REGAL,-,4.2
2019Q3,Condo,14,"Geylang, Eunos",LE REGAL,-,3.96
2020Q1,Condo,14,"Geylang, Eunos",LE REGAL,-,3.68
2019Q4,Condo,14,"Geylang, Eunos",LE REGAL,-,3.81
2020Q4,Condo,14,"Geylang, Eunos",LE REGAL,-,3.8
2018Q3,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.84
2018Q1,Condo,17,"Loyang, Changi",AVILA GARDENS,-,2.02
2019Q1,Condo,17,"Loyang, Changi",AVILA GARDENS,-,2.02
2018Q2,Condo,17,"Loyang, Changi",AVILA GARDENS,-,2.02
2018Q4,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.84
2019Q3,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.86
2020Q1,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.89
2019Q2,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.92
2019Q4,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.91
2020Q2,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.99
2020Q4,Condo,17,"Loyang, Changi",AVILA GARDENS,-,1.9
2018Q1,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.26
2018Q3,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.16
2018Q2,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.36
2018Q4,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.25
2020Q3,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.27
2020Q2,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.37
2019Q1,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.31
2019Q3,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.16
2020Q1,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.36
2019Q2,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.48
2019Q4,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.37
2020Q4,Condo,25,"Kranji, Woodgrove",PARC ROSEWOOD,-,3.48
2018Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.29
2018Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.24
2018Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.55
2018Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.4
2020Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.55
2020Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.28
2019Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.55
2019Q3,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.69
2020Q1,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.49
2019Q2,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.65
2019Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.48
2020Q4,Condo,1,"Raffles Place, Cecil, Marina, People?€?s Park",ONE SHENTON,-,4.28
2019Q3,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",MONTVIEW,-,2.97
2019Q4,Condo,10,"Ardmore, Bukit Timah, Holland Road, Tanglin",MONTVIEW,-,3.15
2018Q4,Condo,28,Seletar,THE GREENWICH,-,2.74
2018Q1,Condo,28,Seletar,THE GREENWICH,-,2.61
2018Q3,Condo,28,Seletar,THE GREENWICH,-,2.74
2018Q2,Condo,28,Seletar,THE GREENWICH,-,2.8
2019Q4,Condo,28,Seletar,THE GREENWICH,-,2.82
2020Q2,Condo,28,Seletar,THE GREENWICH,-,2.87
2019Q1,Condo,28,Seletar,THE GREENWICH,-,2.72
2019Q3,Condo,28,Seletar,THE GREENWICH,-,2.82
2020Q3,Condo,28,Seletar,THE GREENWICH,-,2.86
2020Q1,Condo,28,Seletar,THE GREENWICH,-,2.73
2019Q2,Condo,28,Seletar,THE GREENWICH,-,2.76
2020Q4,Condo,28,Seletar,THE GREENWICH,-,2.82
2019Q4,Condo,8,Little India,STURDEE RESIDENCES,-,5.01
2019Q3,Condo,8,Little India,STURDEE RESIDENCES,-,4.84
2020Q3,Condo,8,Little India,STURDEE RESIDENCES,-,5.18
2020Q1,Condo,8,Little India,STURDEE RESIDENCES,-,5.48
2020Q4,Condo,8,Little India,STURDEE RESIDENCES,-,4.97
2018Q3,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.59
2020Q3,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.52
2019Q1,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.58
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.47
2019Q2,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.51
2019Q4,Condo,11,"Watten Estate, Novena, Thomson",MONTEBLEU,-,3.66
2020Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.6
2018Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.58
2018Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.54
2019Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.49
2018Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.54
2018Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.51
2019Q3,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.68
2020Q1,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.59
2019Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.68
2019Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.59
2020Q2,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.68
2020Q4,Condo,19,"Serangoon Garden, Hougang, Punggo",A TREASURE TROVE,-,2.65
2020Q3,Condo,14,"Geylang, Eunos",REZI 35,-,4.03
2020Q4,Condo,14,"Geylang, Eunos",REZI 35,-,3.51
2019Q1,Condo,15,"Katong, Joo Chiat, Amber Road",BUTTERWORTH 8,-,2.8
2018Q3,Condo,15,"Katong, Joo Chiat, Amber Road",BUTTERWORTH 8,-,2.8
2020Q1,Condo,15,"Katong, Joo Chiat, Amber Road",BUTTERWORTH 8,-,2.52
2019Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,3.03
2018Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.62
2018Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.96
2018Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.85
2019Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.85
2020Q1,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.92
2019Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.85
2019Q4,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.97
2020Q3,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.71
2020Q2,Condo,5,"Pasir Panjang, Hong Leong Garden, Clementi New Town",CARABELLE,-,2.86
2018Q3,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.75
2018Q1,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.78
2019Q1,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.82
2018Q2,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.8
2018Q4,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.71
2019Q3,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.73
2020Q1,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.81
2019Q2,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.74
2019Q4,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.76
2020Q3,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.77
2020Q2,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.84
2020Q4,Condo,17,"Loyang, Changi",BALLOTA PARK CONDOMINIUM,-,1.74
2018Q1,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.77
2018Q3,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.84
2018Q2,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.68
2018Q4,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.6
2020Q3,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.71
2020Q2,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.71
2019Q1,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.83
2019Q3,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.61
2020Q1,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.84
2019Q2,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.7
2019Q4,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.76
2020Q4,Condo,18,"Tampines, Pasir Ris",Q BAY RESIDENCES,-,2.71
2020Q3,Condo,14,"Geylang, Eunos",TREASURES @ G20,-,3.57
2019Q3,Condo,11,"Watten Estate, Novena, Thomson",ROCHELLE AT NEWTON,-,4.03
2020Q4,Condo,11,"Watten Estate, Novena, Thomson",ROCHELLE AT NEWTON,-,3.72
2019Q3,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",UBER 388,-,3.05
2020Q4,Condo,16,"Bedok, Upper East Coast, Eastwood, Kew Drive",UBER 388,-,3.1
2018Q1,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.28
2018Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.32
2018Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.33
2018Q4,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.34
2019Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.32
2019Q2,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.3
2020Q3,Condo,23,"Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",HILLINGTON GREEN,-,2.19
